player_name,stat_type,line,description,start_time,team,odds_type,adjusted_odds,pick_type,flash_sale_line,is_promo
Anthony Black,Pts+Asts,22.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Anthony Black,Pts+Rebs,22.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Paolo Banchero,Pts+Asts,22.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Amen Thompson,Pts+Rebs,21.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Jabari Smith,Pts+Rebs+Asts,21.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Paolo Banchero,Points,21.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Anthony Black,Pts+Rebs+Asts,21.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Desmond Bane,Pts+Asts,21.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Desmond Bane,Pts+Rebs,21.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Reed Sheppard,Pts+Rebs+Asts,21.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Amen Thompson,Pts+Asts,20.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Jabari Smith,Pts+Rebs,20.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Jalen Suggs,Pts+Rebs+Asts,20.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Tari Eason,Pts+Rebs+Asts,20.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Jabari Smith,Pts+Rebs+Asts,20.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Amen Thompson,Points,20.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Tari Eason,Pts+Rebs,20.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Wendell Carter,Pts+Rebs,20.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Anthony Black,Points,19.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Anthony Black,Pts+Asts,19.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Desmond Bane,Points,19.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Jabari Smith,Points,19.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Kevin Durant,Points,19.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Paolo Banchero,Points,19.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Tari Eason,Points,19.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Wendell Carter,Pts+Rebs+Asts,19.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Alperen Sengun,Rebs+Asts,19.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Desmond Bane,Pts+Rebs,19.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Jalen Suggs,Pts+Rebs,19.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Wendell Carter,Pts+Rebs,19.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Anthony Black,Pts+Rebs+Asts,19.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Desmond Bane,Pts+Asts,19.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Jalen Suggs,Pts+Asts,19.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Amen Thompson,Pts+Rebs,19.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Jabari Smith,Pts+Asts,19.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jabari Smith,Pts+Rebs+Asts,19.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Tari Eason,Pts+Asts,19.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Moritz Wagner,Pts+Rebs,19.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Reed Sheppard,Points,19.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Alperen Sengun,Pts+Asts,19.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Reed Sheppard,Pts+Rebs,19.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Reed Sheppard,Pts+Rebs+Asts,19.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Tari Eason,Pts+Rebs,19.0,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Alperen Sengun,Points,18.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Anthony Black,Pts+Rebs,18.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Amen Thompson,Points,18.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jabari Smith,Points,18.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jalen Suggs,Pts+Rebs+Asts,18.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Tari Eason,Pts+Rebs+Asts,18.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Jalen Suggs,Pts+Asts,18.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Amen Thompson,Pts+Rebs,18.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Desmond Bane,Pts+Asts,18.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Desmond Bane,Pts+Rebs,18.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Wendell Carter,Pts+Rebs,17.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Alperen Sengun,Rebs+Asts,17.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Anthony Black,Points,17.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Desmond Bane,Points,17.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Tari Eason,Pts+Rebs+Asts,17.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Paolo Banchero,Points,17.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Anthony Black,Pts+Rebs,17.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Alperen Sengun,Points,17.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Moritz Wagner,Pts+Rebs+Asts,17.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Paolo Banchero,Rebs+Asts,17.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Wendell Carter,Pts+Rebs+Asts,17.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Anthony Black,Pts+Asts,17.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Jalen Suggs,Pts+Rebs+Asts,17.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Reed Sheppard,Points,17.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Amen Thompson,Pts+Asts,17.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Amen Thompson,Pts+Rebs,17.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Reed Sheppard,Pts+Rebs+Asts,17.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Alperen Sengun,Rebs+Asts,16.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jalen Suggs,Pts+Asts,16.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Alperen Sengun,Points,16.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Jabari Smith,Points,16.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Paolo Banchero,FG Attempted,16.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Paolo Banchero,Rebs+Asts,16.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Jalen Suggs,Pts+Rebs,16.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Paolo Banchero + Alperen Sengun,Rebounds (Combo),16.5,HOU/ORL,2026-02-26T19:40:00.000-05:00,ORL/HOU,standard,False,Standard,,False
Amen Thompson,Pts+Asts,16.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Jabari Smith,Pts+Rebs,16.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Amen Thompson,Points,15.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Anthony Black,Points,15.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Amen Thompson,Rebs+Asts,15.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Desmond Bane,FG Attempted,15.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Jalen Suggs,Points,15.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Tari Eason,Points,15.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Wendell Carter,Pts+Rebs,15.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Moritz Wagner,Pts+Rebs+Asts,15.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Jalen Suggs,Pts+Asts,15.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Reed Sheppard,Pts+Rebs+Asts,15.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Anthony Black,Pts+Rebs,15.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Moritz Wagner,Pts+Rebs,15.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Alperen Sengun,Points,14.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Desmond Bane,Points,14.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Jabari Smith,Pts+Asts,14.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Jalen Suggs,Points,14.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Jalen Suggs,Pts+Rebs,14.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Tari Eason,Points,14.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Wendell Carter,Points,14.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Alperen Sengun,FG Attempted,14.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Amen Thompson,Rebs+Asts,14.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Moritz Wagner,Points,14.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Paolo Banchero,Rebs+Asts,14.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Wendell Carter,Rebs+Asts,14.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Anthony Black,Pts+Rebs,14.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Wendell Carter,Pts+Rebs,14.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Anthony Black,Pts+Asts,14.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Jalen Suggs,Pts+Asts,14.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Wendell Carter,Pts+Asts,14.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Wendell Carter,Pts+Rebs+Asts,14.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Dorian Finney-Smith,Pts+Rebs,14.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Tari Eason,Pts+Rebs,14.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Moritz Wagner,Pts+Rebs,14.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Paolo Banchero + Jabari Smith,Rebounds (Combo),14.5,HOU/ORL,2026-02-26T19:40:00.000-05:00,ORL/HOU,standard,False,Standard,,False
Reed Sheppard,Points,14.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Clint Capela,Pts+Rebs,14.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jabari Smith,Points,13.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Alperen Sengun,Rebs+Asts,13.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Amen Thompson,Rebs+Asts,13.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Anthony Black,Points,13.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Jalen Suggs,Points,13.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Tari Eason,Pts+Asts,13.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Wendell Carter,Points,13.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Jalen Suggs,Pts+Rebs,13.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Moritz Wagner,Pts+Rebs+Asts,13.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Wendell Carter,Pts+Rebs,13.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Reed Sheppard,Pts+Asts,13.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Reed Sheppard,Pts+Rebs+Asts,13.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Paolo Banchero,Rebs+Asts,13.0,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Tari Eason,Points,12.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Amen Thompson,Points,12.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Dorian Finney-Smith,Pts+Rebs+Asts,12.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jabari Smith,Points,12.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Kevin Durant,Rebs+Asts,12.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Paolo Banchero,Two Pointers Attempted,12.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Wendell Carter,Points,12.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Wendell Carter,Rebs+Asts,12.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Reed Sheppard,Pts+Rebs,12.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Clint Capela,Pts+Rebs+Asts,12.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Alperen Sengun,Rebounds,11.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jalen Suggs,Points,11.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Paolo Banchero,Rebounds,11.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Wendell Carter,Rebounds,11.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Dorian Finney-Smith,Pts+Rebs+Asts,11.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jabari Smith,Rebs+Asts,11.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jalen Suggs,Rebs+Asts,11.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Kevin Durant,Rebs+Asts,11.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Amen Thompson,Rebs+Asts,11.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,True,Standard,,False
Jabari Smith,Points,11.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Wendell Carter,Pts+Asts,11.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Anthony Black,Points,11.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Amen Thompson,Points,11.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Moritz Wagner,Pts+Rebs,11.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Moritz Wagner,Pts+Rebs+Asts,11.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Jalen Suggs,Pts+Rebs,11.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Paolo Banchero,Rebs+Asts,11.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Wendell Carter,Rebs+Asts,11.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Alperen Sengun,Rebs+Asts,11.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Reed Sheppard,Points,11.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Clint Capela,Pts+Rebs+Asts,11.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jalen Suggs + Alperen Sengun,Assists (Combo),11.0,HOU/ORL,2026-02-26T19:40:00.000-05:00,ORL/HOU,standard,False,Standard,,False
Alperen Sengun,Rebounds,10.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jabari Smith,Rebounds,10.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Paolo Banchero,Rebounds,10.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Wendell Carter,Rebounds,10.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Amen Thompson,Rebs+Asts,10.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Anthony Black,Rebs+Asts,10.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Dorian Finney-Smith,Pts+Rebs+Asts,10.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jabari Smith,Rebs+Asts,10.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jalen Suggs,Rebs+Asts,10.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Kevin Durant,Rebs+Asts,10.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Paolo Banchero,Rebs+Asts,10.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Tari Eason,FG Attempted,10.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,standard,,Standard,,False
Tari Eason,Points,10.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Tari Eason,Rebs+Asts,10.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jalen Suggs,Points,10.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Moritz Wagner,Points,10.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Paolo Banchero + Alperen Sengun,Assists (Combo),10.5,HOU/ORL,2026-02-26T19:40:00.000-05:00,ORL/HOU,standard,False,Standard,,False
Clint Capela,Pts+Rebs+Asts,10.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jonathan Isaac,Pts+Rebs+Asts,10.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Dorian Finney-Smith,Points,9.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jabari Smith,Points,9.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Jalen Suggs,Points,9.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Tari Eason,Points,9.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Wendell Carter,Points,9.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Wendell Carter,Rebs+Asts,9.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Alperen Sengun,Assists,9.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Alperen Sengun,Rebounds,9.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Amen Thompson,Rebounds,9.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Amen Thompson,Rebs+Asts,9.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Anthony Black,Rebs+Asts,9.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Clint Capela,Points,9.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Desmond Bane,Rebs+Asts,9.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Desmond Bane,Two Pointers Attempted,9.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Jabari Smith,Rebs+Asts,9.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jalen Suggs,FG Attempted,9.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,standard,,Standard,,False
Jalen Suggs,Rebs+Asts,9.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Moritz Wagner,Points,9.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Tari Eason,Rebs+Asts,9.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Wendell Carter,Rebounds,9.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
Wendell Carter,Pts+Asts,9.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Moritz Wagner,Pts+Rebs+Asts,9.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Moritz Wagner,Pts+Rebs,9.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,goblin,True,"Goblin (easier, lower payout)",,False
Reed Sheppard,Points,9.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,goblin,True,"Goblin (easier, lower payout)",,False
Dorian Finney-Smith,Pts+Rebs,9.5,ORL,2026-02-26T19:40:00.000-05:00,HOU,demon,True,"Demon (harder, higher payout)",,False
Jonathan Isaac,Pts+Rebs,9.5,HOU,2026-02-26T19:40:00.000-05:00,ORL,demon,True,"Demon (harder, higher payout)",,False
