player_name,stat_type,line,description,start_time,team,odds_type,adjusted_odds,pick_type,flash_sale_line,is_promo
Ja'Kobe Walter,Points,3.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Ja'Kobe Walter,Rebounds,3.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Jakob Poeltl,Offensive Rebounds,3.0,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,False,Standard,,False
Keldon Johnson,Defensive Rebounds,3.0,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,False,Standard,,False
Victor Wembanyama,Blocked Shots,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
De'Aaron Fox,3-PT Made,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Devin Vassell,3-PT Made,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Devin Vassell,Rebounds,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Victor Wembanyama,3-PT Made,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Julian Champagnie,3-PT Made,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Harrison Barnes,3-PT Made,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Harrison Barnes,Rebounds,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Steals,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Steals,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Rebounds,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Devin Vassell,Assists,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Dylan Harper,Assists,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Dylan Harper,Rebounds,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Victor Wembanyama,Assists,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Victor Wembanyama,Dunks,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,False,Standard,,False
Brandon Ingram,3-PT Made,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,3-PT Made,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
Jamal Shead,3-PT Made,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,3-PT Made,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram,Assists,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
De'Aaron Fox,Personal Fouls,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Dylan Harper,3-PT Attempted,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Harrison Barnes,Assists,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Harrison Barnes,Rebs+Asts,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Immanuel Quickley,Rebounds,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Immanuel Quickley,Steals,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Two Pointers Made,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Julian Champagnie,Assists,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Julian Champagnie,FG Made,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Keldon Johnson,3-PT Made,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Keldon Johnson,Assists,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Keldon Johnson,Free Throws Attempted,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Assists,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Scottie Barnes,Blks+Stls,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Blocked Shots,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Personal Fouls,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
Scottie Barnes,Steals,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,3-PT Attempted,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Stephon Castle,3-PT Made,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Turnovers,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
Victor Wembanyama,Steals,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Turnovers,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
Immanuel Quickley,Free Throws Attempted,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
Immanuel Quickley,Free Throws Made,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Personal Fouls,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Harrison Barnes,FG Made,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
Devin Vassell,Two Pointers Made,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram,Points - 1st 3 Minutes,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Points - 1st 3 Minutes,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Devin Vassell,Points - 1st 3 Minutes,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Points - 1st 3 Minutes,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Julian Champagnie,Points - 1st 3 Minutes,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Points - 1st 3 Minutes,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Points - 1st 3 Minutes,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Points - 1st 3 Minutes,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Points - 1st 3 Minutes,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Rebounds - 1st 3 Minutes,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Luke Kornet,Assists,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Jamal Shead,Assists,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Keldon Johnson,Rebounds,2.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Ja'Kobe Walter,3-PT Made,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Ja'Kobe Walter,Assists,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Ja'Kobe Walter,Rebounds,2.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,3-PT Made,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
Devin Vassell,3-PT Made,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Devin Vassell,Assists,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Julian Champagnie,3-PT Made,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Harrison Barnes,3-PT Made,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Steals,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Steals,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Harrison Barnes,Rebounds,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Brandon Ingram,3-PT Made,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Immanuel Quickley,3-PT Made,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Jamal Shead,3-PT Made,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,3-PT Made,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,True,Standard,,False
Brandon Ingram,Blocked Shots,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram,Personal Fouls,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Brandon Ingram,Steals,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Blks+Stls,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Turnovers,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Devin Vassell,Blocked Shots,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Devin Vassell,Steals,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Dylan Harper,3-PT Made,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Dylan Harper,Free Throws Attempted,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Dylan Harper,Personal Fouls,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
Dylan Harper,Steals,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Dylan Harper,Turnovers,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Harrison Barnes,Assists,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Harrison Barnes,Personal Fouls,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Harrison Barnes,Steals,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Harrison Barnes,Two Pointers Attempted,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Harrison Barnes,Two Pointers Made,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Blks+Stls,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Personal Fouls,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Immanuel Quickley,Steals,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Jakob Poeltl,Blks+Stls,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Julian Champagnie,Assists,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Julian Champagnie,Blks+Stls,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Julian Champagnie,Personal Fouls,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Julian Champagnie,Steals,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Julian Champagnie,Two Pointers Attempted,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Keldon Johnson,3-PT Made,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Keldon Johnson,Assists,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Keldon Johnson,Free Throws Made,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Keldon Johnson,Personal Fouls,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Keldon Johnson,Steals,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Blks+Stls,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Steals,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,3-PT Made,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Blocked Shots,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Steals,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,3-PT Made,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Blocked Shots,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Steals,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Devin Vassell,Blks+Stls,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Dylan Harper,Free Throws Made,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Blks+Stls,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Keldon Johnson,Offensive Rebounds,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,False,Standard,,False
Jamal Shead,Steals,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram,Points - 1st 3 Minutes,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Brandon Ingram,Rebounds - 1st 3 Minutes,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Assists - 1st 3 Minutes,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Assists - 1st 3 Minutes,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Points - 1st 3 Minutes,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Rebounds - 1st 3 Minutes,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Julian Champagnie,Rebounds - 1st 3 Minutes,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Rebounds - 1st 3 Minutes,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Rebounds - 1st 3 Minutes,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Assists - 1st 3 Minutes,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Points - 1st 3 Minutes,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Victor Wembanyama,Rebounds - 1st 3 Minutes,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Collin Murray-Boyles,Blocked Shots,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Collin Murray-Boyles,Steals,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Rebounds - 1st 3 Minutes,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Luke Kornet,Blks+Stls,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Luke Kornet,Blocked Shots,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Luke Kornet,Steals,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Assists - 1st 3 Minutes,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Assists,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Brandon Ingram,Turnovers,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Dylan Harper,Blks+Stls,1.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Ja'Kobe Walter,3-PT Made,1.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Harrison Barnes,3-PT Made,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
De'Aaron Fox,Steals,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Stephon Castle,Steals,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Jamal Shead,3-PT Made,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
RJ Barrett,3-PT Made,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
De'Aaron Fox,Blocked Shots,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Devin Vassell,Blocked Shots,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Devin Vassell,Steals,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
Devin Vassell,Turnovers,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Dylan Harper,Blocked Shots,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Harrison Barnes,Assists,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Harrison Barnes,Blocked Shots,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Harrison Barnes,Steals,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Harrison Barnes,Turnovers,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Blocked Shots,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Steals,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Jakob Poeltl,Blocked Shots,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Julian Champagnie,Assists,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Julian Champagnie,Blocked Shots,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Julian Champagnie,Free Throws Attempted,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Julian Champagnie,Free Throws Made,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Julian Champagnie,Two Pointers Made,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Keldon Johnson,3-PT Made,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Keldon Johnson,Assists,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Keldon Johnson,Blks+Stls,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Keldon Johnson,Blocked Shots,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Keldon Johnson,Steals,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
Keldon Johnson,Turnovers,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
RJ Barrett,Blocked Shots,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Steals,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Scottie Barnes,3-PT Made,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Blocked Shots,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Scottie Barnes,Steals,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Stephon Castle,3-PT Made,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Stephon Castle,Blocked Shots,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Steals,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Dylan Harper,3-PT Made,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Julian Champagnie,Turnovers,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Brandon Ingram,Points - 1st 3 Minutes,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Collin Murray-Boyles,Points - 1st 3 Minutes,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Points - 1st 3 Minutes,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Victor Wembanyama,Points - 1st 3 Minutes,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Julian Champagnie,Points - 1st 3 Minutes,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Devin Vassell,Offensive Rebounds,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,False,Standard,,False
Immanuel Quickley,Offensive Rebounds,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,False,Standard,,False
Jamal Shead,Blks+Stls,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Jamal Shead,Blocked Shots,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Jamal Shead,Free Throws Made,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Jamal Shead,Two Pointers Made,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Devin Vassell,Points - 1st 3 Minutes,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram,Assists - 1st 3 Minutes,0.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Assists - 1st 3 Minutes,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Rebounds - 1st 3 Minutes,0.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
